ID,x,y,Class_ID,Class,Description
657,678035,4764035,3,Class_4,Grass
658,678045,4764035,3,Class_4,Grass
659,678055,4764035,2,Class_3,Tree/bushes
660,678065,4764035,1,Class_2,Building
661,678075,4764035,1,Class_2,Building
662,678085,4764035,1,Class_2,Building
663,678095,4764035,1,Class_2,Building
664,678105,4764035,1,Class_2,Building
665,678115,4764035,1,Class_2,Building
666,678125,4764035,1,Class_2,Building
667,678135,4764035,1,Class_2,Building
668,678145,4764035,1,Class_2,Building
669,678155,4764035,1,Class_2,Building
670,678165,4764035,1,Class_2,Building
671,678175,4764035,1,Class_2,Building
672,678185,4764035,2,Class_3,Tree/bushes
673,678195,4764035,1,Class_2,Building
674,678205,4764035,3,Class_4,Grass
675,678215,4764035,1,Class_2,Building
676,678225,4764035,1,Class_2,Building
677,678235,4764035,2,Class_3,Tree/bushes
678,678245,4764035,2,Class_3,Tree/bushes
679,678255,4764035,2,Class_3,Tree/bushes
680,678265,4764035,2,Class_3,Tree/bushes
681,678275,4764035,2,Class_3,Tree/bushes
682,678285,4764035,2,Class_3,Tree/bushes
683,678295,4764035,2,Class_3,Tree/bushes
684,678305,4764035,3,Class_4,Grass
685,678315,4764035,2,Class_3,Tree/bushes
686,678325,4764035,2,Class_3,Tree/bushes
687,678335,4764035,2,Class_3,Tree/bushes
688,678345,4764035,2,Class_3,Tree/bushes
689,678355,4764035,2,Class_3,Tree/bushes
690,678365,4764035,2,Class_3,Tree/bushes
691,678375,4764035,1,Class_2,Building
692,678385,4764035,1,Class_2,Building
693,678395,4764035,3,Class_4,Grass
694,678405,4764035,1,Class_2,Building
695,678415,4764035,1,Class_2,Building
696,678425,4764035,3,Class_4,Grass
697,678435,4764035,3,Class_4,Grass
698,678445,4764035,1,Class_2,Building
699,678455,4764035,3,Class_4,Grass
700,678465,4764035,3,Class_4,Grass
701,678475,4764035,1,Class_2,Building
702,678485,4764035,0,Class_1,Parking/road/pavement
703,678495,4764035,3,Class_4,Grass
704,678505,4764035,1,Class_2,Building
705,678515,4764035,1,Class_2,Building
706,678525,4764035,1,Class_2,Building
707,678535,4764035,0,Class_1,Parking/road/pavement
708,678545,4764035,1,Class_2,Building
709,678555,4764035,2,Class_3,Tree/bushes
710,678565,4764035,2,Class_3,Tree/bushes
711,678575,4764035,1,Class_2,Building
712,678585,4764035,0,Class_1,Parking/road/pavement
713,678595,4764035,1,Class_2,Building
714,678605,4764035,1,Class_2,Building
715,678615,4764035,2,Class_3,Tree/bushes
716,678625,4764035,2,Class_3,Tree/bushes
717,678635,4764035,2,Class_3,Tree/bushes
718,678645,4764035,2,Class_3,Tree/bushes
719,678655,4764035,2,Class_3,Tree/bushes
720,678665,4764035,2,Class_3,Tree/bushes
721,678675,4764035,4,Class_5,Water
722,678685,4764035,0,Class_1,Parking/road/pavement
723,678695,4764035,1,Class_2,Building
724,678705,4764035,1,Class_2,Building
725,678715,4764035,3,Class_4,Grass
726,678725,4764035,3,Class_4,Grass
727,678735,4764035,3,Class_4,Grass
728,678745,4764035,3,Class_4,Grass
729,678755,4764035,3,Class_4,Grass
730,678765,4764035,1,Class_2,Building
731,678775,4764035,3,Class_4,Grass
732,678785,4764035,0,Class_1,Parking/road/pavement
733,678795,4764035,1,Class_2,Building
734,678805,4764035,3,Class_4,Grass
735,678815,4764035,2,Class_3,Tree/bushes
736,678825,4764035,0,Class_1,Parking/road/pavement
737,678835,4764035,1,Class_2,Building
738,678845,4764035,2,Class_3,Tree/bushes
739,678855,4764035,2,Class_3,Tree/bushes
740,678865,4764035,4,Class_5,Water
741,678875,4764035,4,Class_5,Water
742,678885,4764035,4,Class_5,Water
743,678895,4764035,4,Class_5,Water
744,678905,4764035,4,Class_5,Water
745,678915,4764035,2,Class_3,Tree/bushes
746,678925,4764035,3,Class_4,Grass
747,678935,4764035,3,Class_4,Grass
748,678945,4764035,3,Class_4,Grass
749,678955,4764035,3,Class_4,Grass
750,678965,4764035,3,Class_4,Grass
751,678975,4764035,3,Class_4,Grass
752,678985,4764035,0,Class_1,Parking/road/pavement
753,678995,4764035,0,Class_1,Parking/road/pavement
754,679005,4764035,3,Class_4,Grass
755,679015,4764035,1,Class_2,Building
756,679025,4764035,1,Class_2,Building
757,679035,4764035,3,Class_4,Grass
758,679045,4764035,1,Class_2,Building
759,679055,4764035,0,Class_1,Parking/road/pavement
760,679065,4764035,0,Class_1,Parking/road/pavement
761,679075,4764035,2,Class_3,Tree/bushes
762,679085,4764035,3,Class_4,Grass
763,679095,4764035,3,Class_4,Grass
764,679105,4764035,3,Class_4,Grass
765,679115,4764035,3,Class_4,Grass
766,679125,4764035,3,Class_4,Grass
767,679135,4764035,3,Class_4,Grass
768,679145,4764035,3,Class_4,Grass
769,679155,4764035,3,Class_4,Grass
770,679165,4764035,3,Class_4,Grass
771,679175,4764035,3,Class_4,Grass
772,679185,4764035,3,Class_4,Grass
773,679195,4764035,3,Class_4,Grass
774,679205,4764035,3,Class_4,Grass
775,679215,4764035,3,Class_4,Grass
776,679225,4764035,3,Class_4,Grass
777,679235,4764035,3,Class_4,Grass
778,679245,4764035,3,Class_4,Grass
779,679255,4764035,3,Class_4,Grass
780,679265,4764035,3,Class_4,Grass
781,679275,4764035,3,Class_4,Grass
782,679285,4764035,3,Class_4,Grass
783,679295,4764035,3,Class_4,Grass
784,679305,4764035,3,Class_4,Grass
785,679315,4764035,3,Class_4,Grass
786,679325,4764035,3,Class_4,Grass
787,679335,4764035,0,Class_1,Parking/road/pavement
788,679345,4764035,0,Class_1,Parking/road/pavement
789,679355,4764035,0,Class_1,Parking/road/pavement
790,679365,4764035,3,Class_4,Grass
791,679375,4764035,0,Class_1,Parking/road/pavement
792,679385,4764035,1,Class_2,Building
793,679395,4764035,1,Class_2,Building
794,679405,4764035,1,Class_2,Building
795,679415,4764035,3,Class_4,Grass
796,679425,4764035,3,Class_4,Grass
797,679435,4764035,3,Class_4,Grass
798,679445,4764035,3,Class_4,Grass
799,679455,4764035,3,Class_4,Grass
800,679465,4764035,1,Class_2,Building
801,679475,4764035,1,Class_2,Building
802,679485,4764035,0,Class_1,Parking/road/pavement
803,679495,4764035,1,Class_2,Building
804,679505,4764035,1,Class_2,Building
805,679515,4764035,1,Class_2,Building
806,679525,4764035,1,Class_2,Building
807,679535,4764035,1,Class_2,Building
808,679545,4764035,1,Class_2,Building
809,679555,4764035,3,Class_4,Grass
810,679565,4764035,3,Class_4,Grass
811,679575,4764035,3,Class_4,Grass
812,679585,4764035,3,Class_4,Grass
813,679595,4764035,3,Class_4,Grass
814,679605,4764035,3,Class_4,Grass
815,679615,4764035,3,Class_4,Grass
816,679625,4764035,3,Class_4,Grass
817,679635,4764035,3,Class_4,Grass
818,679645,4764035,3,Class_4,Grass
819,679655,4764035,3,Class_4,Grass
820,679665,4764035,3,Class_4,Grass
821,679675,4764035,3,Class_4,Grass
822,679685,4764035,3,Class_4,Grass
823,679695,4764035,3,Class_4,Grass
824,679705,4764035,3,Class_4,Grass
825,679715,4764035,3,Class_4,Grass
826,679725,4764035,3,Class_4,Grass
827,679735,4764035,3,Class_4,Grass
828,679745,4764035,3,Class_4,Grass
829,679755,4764035,3,Class_4,Grass
830,679765,4764035,3,Class_4,Grass
831,679775,4764035,3,Class_4,Grass
832,679785,4764035,3,Class_4,Grass
833,679795,4764035,3,Class_4,Grass
834,679805,4764035,2,Class_3,Tree/bushes
835,679815,4764035,2,Class_3,Tree/bushes
836,679825,4764035,2,Class_3,Tree/bushes
837,679835,4764035,2,Class_3,Tree/bushes
838,679845,4764035,2,Class_3,Tree/bushes
839,679855,4764035,2,Class_3,Tree/bushes
840,679865,4764035,3,Class_4,Grass
841,677775,4764025,1,Class_2,Building
842,677785,4764025,2,Class_3,Tree/bushes
843,677795,4764025,2,Class_3,Tree/bushes
844,677805,4764025,2,Class_3,Tree/bushes
845,677815,4764025,2,Class_3,Tree/bushes
846,677825,4764025,2,Class_3,Tree/bushes
847,677835,4764025,1,Class_2,Building
848,677845,4764025,2,Class_3,Tree/bushes
849,677855,4764025,2,Class_3,Tree/bushes
850,677865,4764025,1,Class_2,Building
851,677875,4764025,1,Class_2,Building
852,677885,4764025,2,Class_3,Tree/bushes
853,677895,4764025,2,Class_3,Tree/bushes
854,677905,4764025,2,Class_3,Tree/bushes
855,677915,4764025,2,Class_3,Tree/bushes
856,677925,4764025,2,Class_3,Tree/bushes
857,677935,4764025,2,Class_3,Tree/bushes
858,677945,4764025,1,Class_2,Building
859,677955,4764025,1,Class_2,Building
860,677965,4764025,1,Class_2,Building
861,677975,4764025,1,Class_2,Building
862,677985,4764025,0,Class_1,Parking/road/pavement
863,677995,4764025,1,Class_2,Building
864,678005,4764025,1,Class_2,Building
865,678015,4764025,3,Class_4,Grass
866,678025,4764025,3,Class_4,Grass
867,678035,4764025,3,Class_4,Grass
868,678045,4764025,3,Class_4,Grass
869,678055,4764025,3,Class_4,Grass
870,678065,4764025,3,Class_4,Grass
871,678075,4764025,3,Class_4,Grass
872,678085,4764025,3,Class_4,Grass
873,678095,4764025,3,Class_4,Grass
874,678105,4764025,3,Class_4,Grass
875,678115,4764025,3,Class_4,Grass
876,678125,4764025,3,Class_4,Grass
877,678135,4764025,3,Class_4,Grass
878,678145,4764025,1,Class_2,Building
879,678155,4764025,1,Class_2,Building
880,678165,4764025,1,Class_2,Building
881,678175,4764025,2,Class_3,Tree/bushes
882,678185,4764025,2,Class_3,Tree/bushes
883,678195,4764025,1,Class_2,Building
884,678205,4764025,0,Class_1,Parking/road/pavement
885,678215,4764025,1,Class_2,Building
886,678225,4764025,1,Class_2,Building
887,678235,4764025,2,Class_3,Tree/bushes
888,678245,4764025,2,Class_3,Tree/bushes
889,678255,4764025,2,Class_3,Tree/bushes
890,678265,4764025,2,Class_3,Tree/bushes
891,678275,4764025,2,Class_3,Tree/bushes
892,678285,4764025,3,Class_4,Grass
893,678295,4764025,3,Class_4,Grass
894,678305,4764025,2,Class_3,Tree/bushes
895,678315,4764025,2,Class_3,Tree/bushes
896,678325,4764025,3,Class_4,Grass
897,678335,4764025,3,Class_4,Grass
898,678345,4764025,2,Class_3,Tree/bushes
899,678355,4764025,2,Class_3,Tree/bushes
900,678365,4764025,3,Class_4,Grass
901,678375,4764025,3,Class_4,Grass
902,678385,4764025,3,Class_4,Grass
903,678395,4764025,3,Class_4,Grass
904,678405,4764025,1,Class_2,Building
905,678415,4764025,1,Class_2,Building
906,678425,4764025,3,Class_4,Grass
907,678435,4764025,1,Class_2,Building
908,678445,4764025,1,Class_2,Building
909,678455,4764025,3,Class_4,Grass
910,678465,4764025,2,Class_3,Tree/bushes
911,678475,4764025,2,Class_3,Tree/bushes
912,678485,4764025,0,Class_1,Parking/road/pavement
913,678495,4764025,1,Class_2,Building
914,678505,4764025,0,Class_1,Parking/road/pavement
915,678515,4764025,0,Class_1,Parking/road/pavement
916,678525,4764025,3,Class_4,Grass
917,678535,4764025,0,Class_1,Parking/road/pavement
918,678545,4764025,1,Class_2,Building
919,678555,4764025,2,Class_3,Tree/bushes
920,678565,4764025,2,Class_3,Tree/bushes
921,678575,4764025,1,Class_2,Building
922,678585,4764025,3,Class_4,Grass
923,678595,4764025,3,Class_4,Grass
924,678605,4764025,1,Class_2,Building
925,678615,4764025,2,Class_3,Tree/bushes
926,678625,4764025,1,Class_2,Building
927,678635,4764025,1,Class_2,Building
928,678645,4764025,2,Class_3,Tree/bushes
929,678655,4764025,2,Class_3,Tree/bushes
930,678665,4764025,2,Class_3,Tree/bushes
931,678675,4764025,2,Class_3,Tree/bushes
932,678685,4764025,3,Class_4,Grass
933,678695,4764025,0,Class_1,Parking/road/pavement
934,678705,4764025,0,Class_1,Parking/road/pavement
935,678715,4764025,3,Class_4,Grass
936,678725,4764025,3,Class_4,Grass
937,678735,4764025,3,Class_4,Grass
938,678745,4764025,3,Class_4,Grass
939,678755,4764025,3,Class_4,Grass
940,678765,4764025,0,Class_1,Parking/road/pavement
941,678775,4764025,3,Class_4,Grass
942,678785,4764025,0,Class_1,Parking/road/pavement
943,678795,4764025,1,Class_2,Building
944,678805,4764025,2,Class_3,Tree/bushes
945,678815,4764025,2,Class_3,Tree/bushes
946,678825,4764025,1,Class_2,Building
947,678835,4764025,2,Class_3,Tree/bushes
948,678845,4764025,2,Class_3,Tree/bushes
949,678855,4764025,2,Class_3,Tree/bushes
950,678865,4764025,4,Class_5,Water
951,678875,4764025,4,Class_5,Water
952,678885,4764025,4,Class_5,Water
953,678895,4764025,4,Class_5,Water
954,678905,4764025,4,Class_5,Water
955,678915,4764025,2,Class_3,Tree/bushes
956,678925,4764025,3,Class_4,Grass
957,678935,4764025,3,Class_4,Grass
958,678945,4764025,3,Class_4,Grass
959,678955,4764025,3,Class_4,Grass
960,678965,4764025,2,Class_3,Tree/bushes
961,678975,4764025,2,Class_3,Tree/bushes
962,678985,4764025,0,Class_1,Parking/road/pavement
963,678995,4764025,0,Class_1,Parking/road/pavement
964,679005,4764025,1,Class_2,Building
965,679015,4764025,1,Class_2,Building
966,679025,4764025,3,Class_4,Grass
967,679035,4764025,3,Class_4,Grass
968,679045,4764025,1,Class_2,Building
969,679055,4764025,0,Class_1,Parking/road/pavement
970,679065,4764025,0,Class_1,Parking/road/pavement
971,679075,4764025,2,Class_3,Tree/bushes
972,679085,4764025,3,Class_4,Grass
973,679095,4764025,3,Class_4,Grass
974,679105,4764025,3,Class_4,Grass
975,679115,4764025,3,Class_4,Grass
976,679125,4764025,3,Class_4,Grass
977,679135,4764025,3,Class_4,Grass
978,679145,4764025,3,Class_4,Grass
979,679155,4764025,3,Class_4,Grass
980,679165,4764025,3,Class_4,Grass
981,679175,4764025,3,Class_4,Grass
982,679185,4764025,3,Class_4,Grass
983,679195,4764025,3,Class_4,Grass
984,679205,4764025,3,Class_4,Grass
985,679215,4764025,3,Class_4,Grass
986,679225,4764025,3,Class_4,Grass
987,679235,4764025,3,Class_4,Grass
988,679245,4764025,3,Class_4,Grass
989,679255,4764025,3,Class_4,Grass
990,679265,4764025,3,Class_4,Grass
991,679275,4764025,3,Class_4,Grass
992,679285,4764025,3,Class_4,Grass
993,679295,4764025,3,Class_4,Grass
994,679305,4764025,3,Class_4,Grass
995,679315,4764025,3,Class_4,Grass
996,679325,4764025,3,Class_4,Grass
997,679335,4764025,3,Class_4,Grass
998,679345,4764025,0,Class_1,Parking/road/pavement
999,679355,4764025,0,Class_1,Parking/road/pavement
1000,679365,4764025,3,Class_4,Grass
1001,679375,4764025,0,Class_1,Parking/road/pavement
1002,679385,4764025,1,Class_2,Building
1003,679395,4764025,1,Class_2,Building
1004,679405,4764025,1,Class_2,Building
1005,679415,4764025,1,Class_2,Building
1006,679425,4764025,3,Class_4,Grass
1007,679435,4764025,3,Class_4,Grass
1008,679445,4764025,3,Class_4,Grass
1009,679455,4764025,3,Class_4,Grass
1010,679465,4764025,1,Class_2,Building
1011,679475,4764025,1,Class_2,Building
1012,679485,4764025,0,Class_1,Parking/road/pavement
1013,679495,4764025,0,Class_1,Parking/road/pavement
1014,679505,4764025,0,Class_1,Parking/road/pavement
1015,679515,4764025,1,Class_2,Building
1016,679525,4764025,1,Class_2,Building
1017,679535,4764025,1,Class_2,Building
1018,679545,4764025,1,Class_2,Building
1019,679555,4764025,3,Class_4,Grass
1020,679565,4764025,3,Class_4,Grass
1021,679575,4764025,3,Class_4,Grass
1022,679585,4764025,3,Class_4,Grass
1023,679595,4764025,3,Class_4,Grass
1024,679605,4764025,3,Class_4,Grass
1025,679615,4764025,3,Class_4,Grass
1026,679625,4764025,3,Class_4,Grass
1027,679635,4764025,3,Class_4,Grass
1028,679645,4764025,3,Class_4,Grass
1029,679655,4764025,3,Class_4,Grass
1030,679665,4764025,3,Class_4,Grass
1031,679675,4764025,3,Class_4,Grass
1032,679685,4764025,3,Class_4,Grass
1033,679695,4764025,3,Class_4,Grass
1034,679705,4764025,3,Class_4,Grass
1035,679715,4764025,3,Class_4,Grass
1036,679725,4764025,3,Class_4,Grass
1037,679735,4764025,3,Class_4,Grass
1038,679745,4764025,3,Class_4,Grass
1039,679755,4764025,3,Class_4,Grass
1040,679765,4764025,3,Class_4,Grass
1041,679775,4764025,3,Class_4,Grass
1042,679785,4764025,3,Class_4,Grass
1043,679795,4764025,3,Class_4,Grass
1044,679805,4764025,2,Class_3,Tree/bushes
1045,679815,4764025,2,Class_3,Tree/bushes
1046,679825,4764025,2,Class_3,Tree/bushes
1047,679835,4764025,2,Class_3,Tree/bushes
1048,679845,4764025,2,Class_3,Tree/bushes
1049,679855,4764025,2,Class_3,Tree/bushes
1050,679865,4764025,3,Class_4,Grass
1051,677775,4764015,3,Class_4,Grass
1052,677785,4764015,3,Class_4,Grass
1053,677795,4764015,3,Class_4,Grass
1054,677805,4764015,3,Class_4,Grass
1055,677815,4764015,1,Class_2,Building
1056,677825,4764015,1,Class_2,Building
1057,677835,4764015,1,Class_2,Building
1058,677845,4764015,2,Class_3,Tree/bushes
1059,677855,4764015,2,Class_3,Tree/bushes
1060,677865,4764015,2,Class_3,Tree/bushes
1061,677875,4764015,2,Class_3,Tree/bushes
1062,677885,4764015,2,Class_3,Tree/bushes
1063,677895,4764015,2,Class_3,Tree/bushes
1064,677905,4764015,2,Class_3,Tree/bushes
1065,677915,4764015,2,Class_3,Tree/bushes
1066,677925,4764015,2,Class_3,Tree/bushes
1067,677935,4764015,2,Class_3,Tree/bushes
1068,677945,4764015,1,Class_2,Building
1069,677955,4764015,1,Class_2,Building
1070,677965,4764015,1,Class_2,Building
1071,677975,4764015,1,Class_2,Building
1072,677985,4764015,1,Class_2,Building
1073,677995,4764015,1,Class_2,Building
1074,678005,4764015,1,Class_2,Building
1075,678015,4764015,1,Class_2,Building
1076,678025,4764015,3,Class_4,Grass
1077,678035,4764015,3,Class_4,Grass
1078,678045,4764015,3,Class_4,Grass
1079,678055,4764015,3,Class_4,Grass
1080,678065,4764015,3,Class_4,Grass
1081,678075,4764015,3,Class_4,Grass
1082,678085,4764015,3,Class_4,Grass
1083,678095,4764015,3,Class_4,Grass
1084,678105,4764015,3,Class_4,Grass
1085,678115,4764015,3,Class_4,Grass
1086,678125,4764015,3,Class_4,Grass
1087,678135,4764015,3,Class_4,Grass
1088,678145,4764015,1,Class_2,Building
1089,678155,4764015,1,Class_2,Building
1090,678165,4764015,1,Class_2,Building
1091,678175,4764015,2,Class_3,Tree/bushes
1092,678185,4764015,2,Class_3,Tree/bushes
1093,678195,4764015,1,Class_2,Building
1094,678205,4764015,3,Class_4,Grass
1095,678215,4764015,1,Class_2,Building
1096,678225,4764015,1,Class_2,Building
1097,678235,4764015,2,Class_3,Tree/bushes
1098,678245,4764015,2,Class_3,Tree/bushes
1099,678255,4764015,2,Class_3,Tree/bushes
1100,678265,4764015,2,Class_3,Tree/bushes
1101,678275,4764015,2,Class_3,Tree/bushes
1102,678285,4764015,2,Class_3,Tree/bushes
1103,678295,4764015,2,Class_3,Tree/bushes
1104,678305,4764015,2,Class_3,Tree/bushes
1105,678315,4764015,2,Class_3,Tree/bushes
1106,678325,4764015,3,Class_4,Grass
1107,678335,4764015,3,Class_4,Grass
1108,678345,4764015,3,Class_4,Grass
1109,678355,4764015,2,Class_3,Tree/bushes
1110,678365,4764015,1,Class_2,Building
1111,678375,4764015,2,Class_3,Tree/bushes
1112,678385,4764015,3,Class_4,Grass
1113,678395,4764015,3,Class_4,Grass
1114,678405,4764015,1,Class_2,Building
1115,678415,4764015,1,Class_2,Building
1116,678425,4764015,0,Class_1,Parking/road/pavement
1117,678435,4764015,0,Class_1,Parking/road/pavement
1118,678445,4764015,1,Class_2,Building
1119,678455,4764015,2,Class_3,Tree/bushes
1120,678465,4764015,3,Class_4,Grass
1121,678475,4764015,3,Class_4,Grass
1122,678485,4764015,0,Class_1,Parking/road/pavement
